id,handle,created_at,text,cleaned_text
1515620808965738497,TradinInThePath,2022-04-17 09:18:54+00:00,"Top 5 Biggest Losers (24H)
1-#maple
2-#ultra
3-#Celsiusnetwork
4-#Titanswap
5-#Ellipsis

#Bitcoin #dogecoin #shiba #trade  #giveaway #quote #win #marketing #travel #Tether #Ethereum 
#abcchain #zbgtoken #Signals #TRX #TRON https://t.co/4GZ2XVD5NB",top 5 biggest losers 24h1maple2ultra3celsiusnetwork4titanswap5ellipsisbitcoin dogecoin shiba trade giveaway quote win marketing travel tether ethereum abcchain zbgtoken signals trx tron
1515620599518806019,turkcekripto,2022-04-17 09:18:04+00:00,Tether CTO discusses threats to USDT; from rising competition to CBDCs https://t.co/WVPOH0zDHE #KriptoPara #Kripto #KriptoHaber https://t.co/K5yJI8wgqB,tether cto discusses threats usdt rising competition cbdcs kriptopara kripto kriptohaber
1515620457407516673,cezarricardomg,2022-04-17 09:17:30+00:00,@CarlRoegind Agree. That's why a lot of people invest tether in it.,carlroegind agree thats lot people invest tether
1515620288121249796,TradinInThePath,2022-04-17 09:16:50+00:00,"Top 5 Biggest Gainers (24h)
1-#meerkatshares
2-#Savanna
3-#MMFinance 
4-#Poollottofinance
5-#Dashdiamond

#Bitcoin #dogecoin #shiba #trade  #giveaway #quote #win #marketing #travel #Tether #Ethereum 
#abcchain #zbgtoken #Signals #TRX  #TRON https://t.co/3pwzDnqs4E",top 5 biggest gainers 24h1meerkatshares2savanna3mmfinance 4poollottofinance5dashdiamondbitcoin dogecoin shiba trade giveaway quote win marketing travel tether ethereum abcchain zbgtoken signals trx tron
1515620099029413894,umbongowings,2022-04-17 09:16:05+00:00,@Phil_Gooch If you can tether it to something it will last longer. Mine was always being damaged by high wind. https://t.co/kYhXx0TDxn,phil_gooch tether something last longer mine always damaged high wind
1515620043509452805,candygalore,2022-04-17 09:15:51+00:00,"@JakeGagain 350 in #cro  , 350 in #Tether , 150 in #Saitama , 150 in #yetic",jakegagain 350 cro 350 tether 150 saitama 150 yetic
1515619540067135489,TradinInThePath,2022-04-17 09:13:51+00:00,"TOP 10 Most Mentioned Crypto On Twitter
1-#XRP
2-#BTC
3-#ADA
4-#ETH
5-#LTC
6-#DGB
7-#SHIB 
8-#Doge
9-#WAXP
10-#Sol

#Bitcoin #dogecoin #shiba #trade  #giveaway #quote #win #marketing #travel #Tether #Ethereum 
#abcchain #zbgtoken #Signals https://t.co/u0NEVdCct7",top 10 mentioned crypto twitter1xrp2btc3ada4eth5ltc6dgb7shib 8doge9waxp10solbitcoin dogecoin shiba trade giveaway quote win marketing travel tether ethereum abcchain zbgtoken signals
1515619528453074944,EllyArinda_,2022-04-17 09:13:49+00:00,That Judas accepted payments in Bitcoins or Tether?,judas accepted payments bitcoins tether
1515618460629454851,transporteucv,2022-04-17 09:09:34+00:00,"@Cointelegraph Well, If I was there I would answer to all the questions about tether for sure.",cointelegraph well would answer questions tether sure
1515618444112449540,traderRKK,2022-04-17 09:09:30+00:00,"Happy Easter Holiday.
  
#traderrkk 
#BTC #Crypto #Tether #Ethereum",happy easter holiday traderrkk btc crypto tether ethereum
1515618425724444676,TEENAGExLiFES,2022-04-17 09:09:26+00:00,"@WatcherGuru That's right. Cryptos like Bitcoin, Tether, Cardano and others should not suffer from the actions of shitcoins that have flooded Twitter and this is not even a concern but a set of problems to be resolved.",watcherguru thats right cryptos like bitcoin tether cardano others suffer actions shitcoins flooded twitter even concern set problems resolved
1515618260464582657,TradinInThePath,2022-04-17 09:08:46+00:00,"TOP 10 Highest Trading Volume in past 24Hours
1-#Tether 
2-#Bitcoin
3-#Ethereum 
4-#USDCOIN
5-#XRP
6-#ABCCHAIN
7-#Binanceusd
8-#ZBGTOKEN
9-#Binancecash
10-#VNDC
#Bitcoin #dogecoin #shiba #trade  #giveaway #quote #win #marketing #travel
#Fear #greed #Signals #indes #nft #ETH #TRX https://t.co/pGnysXucDH",top 10 highest trading volume past 24hours1tether 2bitcoin3ethereum 4usdcoin5xrp6abcchain7binanceusd8zbgtoken9binancecash10vndcbitcoin dogecoin shiba trade giveaway quote win marketing travelfear greed signals indes nft eth trx
1515618138032910337,bldedstrwbrries,2022-04-17 09:08:17+00:00,"I've been feeling lightheaded
Since I lost enough weight to fit back in my skin
Flower petals and feathers tether me to the ground
Pound for pound
Take my tea with formaldehyde for my
Feminine side since the day that I died",ive feeling lightheadedsince lost enough weight fit back skinflower petals feathers tether groundpound poundtake tea formaldehyde myfeminine side since day died
