id,handle,created_at,text,cleaned_text
1515653208445972484,madesujana,2022-04-17 11:27:39+00:00,Requesting faucet funds into 0x0000000000000000000000000000000000000000 on the #Rinkeby #Ethereum test network.,requesting faucet funds 0x0000000000000000000000000000000000000000 rinkeby ethereum test network
1515653206562549761,NarsisNgr,2022-04-17 11:27:38+00:00,"@VerfiedAirdrop Good
#Clockx24
#UTK
#Ethereum
@AliNamjoo1361 
@mohsenzamanifa2",verfiedairdrop goodclockx24utkethereumalinamjoo1361 mohsenzamanifa2
1515653149545369600,namunnul,2022-04-17 11:27:24+00:00,"@OfficialTravlad done sir

#BNB #BSC #NFT #NFTCommunity #NFT #BSCGems #Solana #BTC #Ethereum #cryptocurrency #Airdrop",officialtravlad done sirbnb bsc nft nftcommunity nft bscgems solana btc ethereum cryptocurrency airdrop
1515653148995637249,1MillionGallery,2022-04-17 11:27:24+00:00,"For the history books: Here is what https://t.co/yn7dt0gEJu looks like now, before Phase 1 has launched. Which Canvas will you own?

Phase 1 will launch on the 25th of April via #OpenSea.

#Web3 #NFT #NFTs #DigitalArt #Art #Crypto #Ethereum https://t.co/nZZFd4tGkh",history books looks like phase 1 launched canvas ownphase 1 launch 25th april via openseaweb3 nft nfts digitalart art crypto ethereum
1515653141265629184,_ethland,2022-04-17 11:27:23+00:00,"Some call us experimental country, we’re happy with that adjective #micronation #blockchain #ethereum #eth #dao #NFTs",call us experimental country happy adjective micronation blockchain ethereum eth dao nfts
1515653112228626436,nischeom,2022-04-17 11:27:16+00:00,"NISCHEOM 078 Camera Workshop, London
@UAL @csm_news @csmgraphics 

1 of 1 edition / ETH

https://t.co/XdLKKbBMY1 via @opensea 

#NFT #NFTs #NFTCommunity #NFTartwork #NFTartist #NFTdrop #NFTCollection #3dart #NFTCollector #Ethereum #CentralSaintMartins #UAL #nischeomcollection https://t.co/pcfDeAelyp",nischeom 078 camera workshop londonual csm_news csmgraphics 1 1 edition eth via opensea nft nfts nftcommunity nftartwork nftartist nftdrop nftcollection 3dart nftcollector ethereum centralsaintmartins ual nischeomcollection
1515653078975930368,CryptoFlow91,2022-04-17 11:27:08+00:00,@losslessdefi @ethereum awesome news!,losslessdefi ethereum awesome news
1515653072856522756,brave0nft,2022-04-17 11:27:06+00:00,"Ethereum mixer Tornado Cash now also blocks sanctioned addresses
https://t.co/LhxRYmHnO1
#tezos #nft",ethereum mixer tornado cash also blocks sanctioned addressestezos nft
1515653068855156739,BigAngelSWin,2022-04-17 11:27:05+00:00,"@OfficialTravlad notifications on🔔 

#BNB #BSC #NFT #NFTCommunity #NFT #BSCGems #Solana #BTC #Ethereum #cryptocurrency #Airdrop https://t.co/T5jTfOIiis",officialtravlad notifications bnb bsc nft nftcommunity nft bscgems solana btcethereum cryptocurrency airdrop
1515653061644935170,boredapebapa,2022-04-17 11:27:04+00:00,"FREE #Airdrop Alert
Follow steps.
1. GO TO #BINANCE
2. CLICK DEPOSIT
3. CHOOSE #ETH
4. CLICK 👉 #Ethereum(ERC20)
5.COPY THE WALLET ADDRESS
6.COME AND CLICK THIS LINK TO OPEN
https://t.co/he2kIh1PmO 
7. CLICK AIRDROP
8. PASTE THE ADDRESS IN THE BOX
9. CLAIM CRYPTOBOX #TOKEN FREE. https://t.co/c4giS393Ar",free airdrop alertfollow steps1 go binance2 click deposit3 choose eth4 click ethereumerc205copy wallet address6come click link open 7 click airdrop8 paste address box9 claim cryptobox token free
1515653044591026176,LivePriceCrypto,2022-04-17 11:26:59+00:00,"#Bitcoin Last Price $40386 #BTC 🚀
Daily Indicators:
RSI: 41.4
MA(20): 43318
MA(50): 42153
MA(200): 48137
Bollinger B. lower/upper: 37937/48699

#Ethereum Last $3041 #ETH
RSI: 45.9
MA(20): 3237
MA(50): 2987
MA(200): 3494
BB: 2886/3589

DM for project price!
#Crypto #Live

37556",bitcoin last price 40386 btc daily indicatorsrsi 414ma20 43318ma50 42153ma200 48137bollinger b lowerupper 3793748699ethereum last 3041 ethrsi 459ma20 3237ma50 2987ma200 3494bb 28863589dm project pricecrypto live37556
1515653040115785730,NEVER_THE6SAME,2022-04-17 11:26:58+00:00,"@OfficialTravlad Try 45 thanks 

#BNB #BSC #NFT #NFTCommunity #NFT #BSCGems #Solana #BTC #Ethereum #cryptocurrency #Airdro",officialtravlad try 45 thanks bnb bsc nft nftcommunity nft bscgems solana btc ethereum cryptocurrency airdro
1515652972906262530,SunilBaruwal3,2022-04-17 11:26:42+00:00,"@OfficialTravlad Always on ✅✅✅✅✅✅✅
#BNB #BSC #NFT #NFTCommunity #NFT #BSCGems #Solana #BTC #Ethereum #cryptocurrency #Airdrop https://t.co/ARPq7nzaFa",officialtravlad always bnb bsc nft nftcommunity nft bscgems solana btcethereum cryptocurrency airdrop
1515652968670195721,jaemissuf0x,2022-04-17 11:26:41+00:00,@OfficialTravlad have finished your task🥰 #BNB #BSC #NFT #NFTCommunity #NFT #BSCGems #Solana #BTC #Ethereum #cryptocurrency #Airdrop https://t.co/diTlVPhDVr,officialtravlad finished task bnb bsc nft nftcommunity nft bscgems solana btcethereum cryptocurrency airdrop
1515652965599653893,mdyakeen1,2022-04-17 11:26:41+00:00,The platform of ETHAX is undoubtedly has the great future. The team is doing a great job with rapid development. An excellent project from a very promising team. #ethaxcrypto #ethaxtoken #DEX #cryptocurrency #Ethereum #BinanceSmartChain #Bitcoin,platform ethax undoubtedly great future team great job rapid development excellent project promising team ethaxcrypto ethaxtoken dex cryptocurrency ethereum binancesmartchain bitcoin
1515652957421043717,AkunBelumLama,2022-04-17 11:26:39+00:00,"@OfficialTravlad I never know what God's plan is, but I believe he will help me 📿
Thank you @OfficialTravlad 🙏🏽
#BNB #BSC #NFT #NFTCommunity #NFT #BSCGems #Solana #BTC  #Ethereum #cryptocurrency #Airdrop https://t.co/CNVp0bmbIS",officialtravlad never know gods plan believe help thank officialtravlad bnb bsc nft nftcommunity nft bscgems solana btcethereum cryptocurrency airdrop
1515652949351202820,UchuScreamous7,2022-04-17 11:26:37+00:00,"Long life for all the good things ❤❤❤

TRAVLADD ❤❤❤

#BNB #BSC #NFT #NFTCommunity #NFT #BSCGems #Solana #BTC #Ethereum #cryptocurrency #Airdrop https://t.co/gFljc5yW8E",long life good things travladd bnb bsc nft nftcommunity nft bscgems solana btc ethereum cryptocurrency airdrop
1515652945429536768,Genevofa,2022-04-17 11:26:36+00:00,"@OfficialTravlad This  project is very extraordinary, a very good project because of the satisfying teamwork, always healthy and long life reliable team members⛅🌈

#BNB #BSC #NFT #NFTCommmunity #NFT #BSCGems #Solana #BTC #Ethereum #cryptocurrency #Airdrop",officialtravlad project extraordinary good project satisfying teamwork always healthy long life reliable team membersbnb bsc nft nftcommmunity nft bscgems solana btc ethereum cryptocurrency airdrop
1515652924566761477,SamuelS04310917,2022-04-17 11:26:31+00:00,"@ErrolSpenceJr I'll bet 100 ethereum Crawford wins easy, take it or show your true colors and run like you always do. Anyone who wants it let's bet exchange addresses",errolspencejr ill bet 100 ethereum crawford wins easy take show true colors run like always anyone wants lets bet exchange addresses
1515652901401948163,zuelianto,2022-04-17 11:26:25+00:00,"@OfficialTravlad I hope to win
#BNB #BSC #NFT #NFTCommunity #NFT #BSCGems #Solana #BTC #Ethereum #cryptocurrency #Airdrop",officialtravlad hope winbnb bsc nft nftcommunity nft bscgems solana btcethereum cryptocurrency airdrop
1515652901200302081,Prahlad2520,2022-04-17 11:26:25+00:00,"@OfficialTravlad All step done ✅
Wish me luck 🤞🤞

#BNB #BSC #NFT #NFTCommunity #NFT #BSCGems #Solana #BTC #Ethereum #cryptocurrency #Airdrop 
@OfficialTravlad https://t.co/qIdrW0qpio",officialtravlad step done wish luck bnb bsc nft nftcommunity nft bscgems solana btc ethereum cryptocurrency airdrop officialtravlad
1515652898134372353,HepatiaLOR,2022-04-17 11:26:25+00:00,"Ratio + I lost my paid for metamask nft crypto trust rainbow wallet project instagram discord account has been hacked banned stolen scammed coinbase support league of legends of runeterra quickly token really need help solana ethereum .eth 
new better robot butterfly net 🦋",ratio lost paid metamask nft crypto trust rainbow wallet project instagram discord account hacked banned stolen scammed coinbase support league legends runeterra quickly token really need help solana ethereum eth new better robot butterfly net
1515652889951186945,Yogeshoffl1,2022-04-17 11:26:23+00:00,"@OfficialTravlad Done Sir I'm following and have notifications on Sir 💜

#BNB #BSC #NFT #NFTCommunity #NFT #BSCGems #Solana #BTC #Ethereum #cryptocurrency #Airdrop https://t.co/z9fEY7SDHr",officialtravlad done sir im following notifications sir bnb bsc nft nftcommunity nft bscgems solana btcethereum cryptocurrency airdrop
1515652880266579968,alirezayia,2022-04-17 11:26:20+00:00,@NFTfemmefatale Look what I found! Dark Pill collectible https://t.co/GXYUGhsqGj #rarible #ethereum #nonfungible #digitalasset #nft via @rarible,nftfemmefatale look found dark pill collectible rarible ethereum nonfungible digitalasset nft via rarible
1515652880002256898,3000020s,2022-04-17 11:26:20+00:00,Sound of Meta Walking on OpenSea https://t.co/T2GrWze7sz #opensea #ethereum  #flow  #nonfungible  #digitalasset  #nft  #nftmarketplace #musicnft,sound meta walking opensea opensea ethereum flow nonfungible digitalasset nft nftmarketplace musicnft
1515652855243603972,Rei91836175,2022-04-17 11:26:14+00:00,"@OfficialTravlad Wish me luck 🔥

#BNB #BSC #NFT #NFTCommunity #NFT #BSCGems #Solana #BTC #Ethereum #cryptocurrency #Airdrop",officialtravlad wish luck bnb bsc nft nftcommunity nft bscgems solana btcethereum cryptocurrency airdrop
1515652850751221762,Oxjjxcityx,2022-04-17 11:26:13+00:00,"@OfficialTravlad Notifications on🔔 
#crypto
#BNB #BSC #NFT #NFTCommunity #NFT #BSCGems #Solana #BTC #Ethereum #cryptocurrency #Airdrop https://t.co/3CqYa7eWDr",officialtravlad notifications cryptobnb bsc nft nftcommunity nft bscgems solana btcethereum cryptocurrency airdrop
1515652835274375168,ETHGasPriceBot,2022-04-17 11:26:10+00:00,Slow 10 | Normal 10.8 | Fast 18.6 | Instant 23.5 👈 current Ethereum gas prices in gwei. DM me a price and I will DM you as soon as gas drops below that price 👍 #Ethereum #GasPrice #ETHGasPrice #ETH,slow 10 normal 108 fast 186 instant 235 current ethereum gas prices gwei dm price dm soon gas drops price ethereum gasprice ethgasprice eth
1515652833621655558,Yogeshoffl1,2022-04-17 11:26:09+00:00,"@OfficialTravlad Done Sir I'm following and have notifications on Sir 💜

#BNB #BSC #NFT #NFTCommunity #NFT #BSCGems #Solana #BTC #Ethereum #cryptocurrency #Airdrop",officialtravlad done sir im following notifications sir bnb bsc nft nftcommunity nft bscgems solana btcethereum cryptocurrency airdrop
